protein_id_transcript	protein_id_gene	human_id	hgnc	number_of_peptides	unfE	fertE	cell16	iniG	latN	midTII	latTII	larva
KY21.Chr11.1112.v1.nonSL3-3	KY21.Chr11.1112	VTA1	HGNC:20954	5	0.822203347584221	0.750538840781568	0.779057287416816	0.955281055240694	1.07639948122664	1.0601252150542	1.21934696476676	1.3370478079291
KY21.Chr11.1114.v1.SL2-1	KY21.Chr11.1114	SEC23A	HGNC:10701	23	0.730354271533434	0.717032251287942	0.861620965298567	0.90584940903235	0.986222391714026	1.10718150621715	1.32912181167986	1.36261739323667
KY21.Chr11.1116.v1.ND1-1	KY21.Chr11.1116	FUT8	HGNC:4019	6	0.00293077740534611	0.0031880744678635	0.0274822893397252	0.0342759034432214	0.574532187436513	1.33830613611094	2.42926657015259	3.5900180616438
KY21.Chr11.1121.v2.SL1-1	KY21.Chr11.1121	DPF3	HGNC:17427	5	0.942101836499592	0.882156128475357	0.923947996723664	0.93736117662123	1.03884128223011	1.07908699594353	1.01478397262939	1.18172061087713
KY21.Chr11.1125.v1.nonSL2-1	KY21.Chr11.1125	PLEKHB2	HGNC:19236	2	1.37433663874286	1.34389452389508	1.3942144671815	0.820132037964279	0.840980954428273	0.861332382736476	0.586109486383116	0.778999508668415
KY21.Chr11.1126.v2.ND3-2	KY21.Chr11.1126	CBS	HGNC:1550	11	1.03720415406554	0.929352712587474	1.59714580886432	0.798827445979096	0.824154011536822	0.842849863233256	0.941362192131286	1.02910381160221
KY21.Chr11.1131.v1.SL3-1	KY21.Chr11.1131	PPP3R1	HGNC:9317	3	1.01655756069751	0.951688953604078	1.0575132236185	0.980386077334969	0.95040572261095	0.857792363008151	1.0212407524195	1.16441534670634
KY21.Chr11.1132.v1.nonSL4-1	KY21.Chr11.1132	MED29	HGNC:23074	2	0.935057680555169	0.910556517545349	0.916062872131966	1.01577494418675	0.988797138909041	1.06936129564572	1.097769441708	1.06662010931801
KY21.Chr11.1137.v1.SL1-1	KY21.Chr11.1137	MXRA7	HGNC:7541	6	0.803631159594107	0.812202704829024	0.899294994072979	0.995322480515873	1.05883257860077	1.05909765477839	1.13019326674353	1.24142516086533
KY21.Chr11.1138.v1.SL1-1	KY21.Chr11.1138	SF3A1	HGNC:10765	21	0.801224265593199	0.77605381665044	0.902813870072741	0.957158943251202	1.07378980987084	1.15015345661578	1.20277085609893	1.13603498184687
KY21.Chr11.1139.v2.ND3-1	KY21.Chr11.1139	PAFAH1B1	HGNC:8574	13	0.941014122725988	0.929929763794129	0.961849595584826	0.924523776350311	1.00305890518382	1.04331966399881	1.07505406003827	1.12125011232384
KY21.Chr11.1144.v1.nonSL3-1	KY21.Chr11.1144	TADA2A	HGNC:11531	1	0.930696072088056	0.713302985802058	1.1427914481438	1.03555560815339	1.07674842797301	0.902604835044433	1.05967035861712	1.13863026417813
KY21.Chr11.1145.v1.nonSL3-1	KY21.Chr11.1145	INTS8	HGNC:26048	8	1.03204382358485	0.935740429058352	1.06003598324932	0.974346615880676	0.953090551104399	1.05954139106914	0.970887953959013	1.01431325209426
KY21.Chr11.1151.v1.SL1-1	KY21.Chr11.1151	GINS3	HGNC:25851	2	1.03634516179142	0.860354722691642	1.09262578735056	1.04515828741825	1.15322354725686	1.01975020426679	0.955990779242741	0.836551509981735
KY21.Chr11.1152.v1.SL1-1	KY21.Chr11.1152	UTP6	HGNC:18279	2	0.35186402920698	0.244246977654649	0.448594110349913	0.649736205787938	1.09454624568803	1.41869564150529	1.89658890416759	1.89572788563961
KY21.Chr11.1153.v2.nonSL5-1	KY21.Chr11.1153	HNRNPL	HGNC:5045	9	0.844956396918614	0.873871289476217	1.10313469058805	1.04328106137603	1.0138136035545	0.983644998823333	1.08942508423874	1.04787287502452
KY21.Chr11.1157.v1.SL1-1	KY21.Chr11.1157	TDRD1	HGNC:11712	72	1.5912744312165	1.62252797799901	1.64635769865997	1.38920157034106	0.821271569557014	0.430225791039614	0.280398983179562	0.218741978007272
KY21.Chr11.1158.v1.ND1-1	KY21.Chr11.1158	YIPF3	HGNC:21023	2	0.617668860363097	0.489516619727589	0.945090171774462	0.793887448437356	1.03354601096096	1.29185831996075	1.56465594420843	1.26377662456736
KY21.Chr11.116.v1.SL1-1	KY21.Chr11.116	TTC17	HGNC:25596	4	0.709042620392743	0.748389890859295	1.01687299108453	1.21461231151693	1.30502197298994	1.19245738557624	0.937447389041132	0.876155438539191
KY21.Chr11.1165.v2.nonSL7-1	KY21.Chr11.1165	RPSA	HGNC:6502	31	0.989413057096281	0.960949321336081	1.01984976738994	1.0055440691493	1.00672842294615	0.987335398213611	1.03340264212559	0.99677732174304
KY21.Chr11.1166.v1.nonSL10-1	KY21.Chr11.1166	BABAM1	HGNC:25008	4	1.07076716225654	1.06976503623451	1.06198351276749	1.01609352958208	0.9722359402633	0.904242157591604	0.893088000376954	1.01182466092752
KY21.Chr11.1167.v1.nonSL1-1	KY21.Chr11.1167	HYLS1	HGNC:26558	5	1.20248944502966	1.23713601619375	1.94577192359651	1.52156292163187	0.990780527927751	0.53926662298969	0.310965954308899	0.252026588321866
KY21.Chr11.1168.v1.SL1-1	KY21.Chr11.1168	AADACL3	HGNC:32037	1	0.501244095312464	0.607902182628735	0.572653501722228	1.3090542549263	1.50710385448755	1.39663257367612	0.829627727002066	1.27578181024454
KY21.Chr11.1178.v1.SL1-1	KY21.Chr11.1178	FUT8	HGNC:4019	4	0.0743482040305301	0.0399825970446088	0.368395019049323	0.470915235473433	0.987530555605915	1.18121679853011	1.90602679616574	2.97158479410034
KY21.Chr11.118.v1.SL1-1	KY21.Chr11.118	TNFRSF21	HGNC:13469	3	1.508657936043	1.37785220474902	1.50570419226069	0.555113675926004	0.431506478916501	0.517428877221894	1.08184085234909	1.02189578253379
KY21.Chr11.1180.v1.SL1-1	KY21.Chr11.1180	FSIP1	HGNC:21674	3	0.410594178163848	0.440904005226429	1.00967381273282	0.78574905877704	1.56842820577097	1.35193157514057	1.41233590631675	1.02038325787157
KY21.Chr11.1184.v1.SL2-2	KY21.Chr11.1184	HYOU1	HGNC:16931	43	1.02238507141563	0.96724930926644	1.00494804872596	0.983953616443157	0.973181410504818	1.01355459045708	1.04523343526926	0.989494517917666
KY21.Chr11.1188.v1.SL1-1	KY21.Chr11.1188	DZANK1	HGNC:15858	3	0.353272308160487	0.563480626515569	1.23666349463095	1.3737807932284	1.34079212005422	1.28655809875908	1.0652324835189	0.780220075132407
KY21.Chr11.1189.v1.SL1-1	KY21.Chr11.1189	TP53RK	HGNC:16197	5	0.806734992858358	0.875605970189725	0.853770217061989	0.964048287863171	1.04195943391213	1.12841543674972	1.14085890717775	1.18860675418715
KY21.Chr11.119.v1.SL1-1	KY21.Chr11.119	ABCC5	HGNC:56	1	0.589717349370318	1.02936776523393e-05	0.791055913633371	1.19126683179584	1.81395647729538	1.2247853429771	1.16949480488834	1.219712986362
KY21.Chr11.1191.v1.SL1-1	KY21.Chr11.1191	TMEM259	HGNC:17039	1	0.000279129625246976	0.197200374937065	1.1595460750824	0.844154229219608	0.741061141113602	1.438211803222	1.70898970684821	1.91055753995186
KY21.Chr11.1192.v1.ND1-1	KY21.Chr11.1192	SZT2	HGNC:29040	5	0.867016980435871	0.970742195814892	1.15415963404175	0.994352550238453	0.88845073982034	0.967395642512287	0.994502507897015	1.16337974923939
KY21.Chr11.1193.v3.ND3-1	KY21.Chr11.1193	SVEP1	HGNC:15985	2	1.69072822463707	1.80707798673639	1.83235713366182	0.580267941973355	0.784683429486268	0.701201746689028	0.271696501802723	0.331987035013347
KY21.Chr11.12.v2.nonSL4-1	KY21.Chr11.12	CPNE3	HGNC:2316	2	0.814121454104474	0.548515359155639	0.678490635694388	0.954558947260399	1.07752722404702	1.43094856750352	1.21306695040113	1.28277086183343
KY21.Chr11.120.v1.SL2-1	KY21.Chr11.120	EXOSC3	HGNC:17944	5	0.718373749295005	0.646615647639993	0.804774862720905	0.958633494487766	1.14630985233991	1.17775415178464	1.32030299039316	1.22723525133863
KY21.Chr11.1200.v1.nonSL1-2	KY21.Chr11.1200	ODR4	HGNC:24299	12	0.877090076949654	0.86776028420847	0.962340417942122	1.03750511071407	1.07315689268629	1.1835848472591	1.02019931675826	0.978363053482037
KY21.Chr11.1202.v1.ND1-1	KY21.Chr11.1202	INCENP	HGNC:6058	2	0.293509549242387	0.394036003186227	0.363737281572925	0.4467712462552	0.517075261154167	0.959294770618558	2.19114193361509	2.83443395435545
KY21.Chr11.1203.v1.nonSL3-1	KY21.Chr11.1203	METTL24	HGNC:21566	3	0.148443667589454	0.0770474817564107	0.146375446193834	0.0462345980619525	0.0562502802706263	0.415783579162838	2.33009636676212	4.77976858020276
KY21.Chr11.1205.v1.nonSL2-1	KY21.Chr11.1205	TP53I13	HGNC:25102	7	1.4315632375737	1.46721524289064	1.34233093587108	0.850501729804076	0.768827624968041	0.720382559787386	0.810222669688287	0.608955999416788
KY21.Chr11.1210.v1.SL1-1	KY21.Chr11.1210	B4GALT4	HGNC:927	2	0.058296590886344	0.0404575138487754	0.00113526585228524	0.0601106485810927	0.0550790214237538	0.114414943382714	1.89794997365899	5.77255604236605
KY21.Chr11.1213.v1.SL1-1	KY21.Chr11.1213	CLP1	HGNC:16999	13	0.733148265138421	0.747188106938736	0.925156638744263	1.03703240125007	1.22356960270782	1.12992512021318	1.10345255643296	1.10052730857455
KY21.Chr11.1214.v1.SL1-1	KY21.Chr11.1214	SNRPD2	HGNC:11159	13	0.933102127570411	0.887205493266681	0.941082055882534	0.897499841873876	0.939430429561614	1.0235532542215	1.17231009305261	1.20581670457077
KY21.Chr11.1216.v2.nonSL1-1	KY21.Chr11.1216	PRPS1	HGNC:9462	3	0.968919541051528	1.20259356927068	1.11062489221746	1.15818562020065	1.05376324729552	0.831956035348447	0.983405808983956	0.690551285631762
KY21.Chr11.1226.v1.SL1-1	KY21.Chr11.1226	NUDT1	HGNC:8048	1	1.11019183922666	1.19039621932285	1.55099126816581	0.154564390735917	0.12506305411809	0.429733797070624	1.6249558842579	1.81410354710214
KY21.Chr11.1230.v1.SL1-1	KY21.Chr11.1230	MARS1	HGNC:6898	34	1.08194629210035	0.990863310731483	1.06343127382262	0.841405192855714	0.891478660183175	0.881936028302692	1.08377891540447	1.1651603265995
KY21.Chr11.1231.v1.ND1-1	KY21.Chr11.1231	RPLP0	HGNC:10371	32	0.966803552847679	0.964636138066092	0.986113639915366	0.980496718810194	0.988230056153216	1.01307995066179	1.0734183067531	1.02722163679256
KY21.Chr11.1232.v1.ND1-1	KY21.Chr11.1232	GMFB	HGNC:4373	2	0.609017820223496	0.51254099783818	0.608497777286107	0.765462038423266	0.966552787525248	1.07348751811862	1.58255432867937	1.88188673190572
KY21.Chr11.1234.v1.SL1-1	KY21.Chr11.1234	NUDT7	HGNC:8054	1	0.826414407408663	0.586855818345993	0.753316494847823	1.08291970820166	1.28052593401207	1.22166814169864	1.08698567477713	1.16131382070801
KY21.Chr11.1235.v1.nonSL6-1	KY21.Chr11.1235	PGAM2	HGNC:8889	15	0.991236948690311	0.935291728851174	1.08321110118053	0.880921440931959	0.952949754991488	0.936640694621052	1.11752721761452	1.10222111311897
KY21.Chr11.1236.v1.SL1-1	KY21.Chr11.1236	RPLP2	HGNC:10377	24	0.976470715425166	0.963348061392063	1.03579757876766	0.987289412685825	0.922888471070654	1.01212972824307	1.02375790338634	1.07831812902922
KY21.Chr11.1237.v1.nonSL5-1	KY21.Chr11.1237	COX5A	HGNC:2267	9	0.985871523295995	0.884078751826309	0.988198728687124	0.915745282530576	0.979014755033557	0.973399180546138	1.12707874042488	1.14661303765542
KY21.Chr11.124.v1.SL1-1	KY21.Chr11.124	FTSJ3	HGNC:17136	8	0.618534240517003	0.598019416903518	0.678232879203107	1.00813916750361	1.09048650547503	1.21774818110423	1.28009599861404	1.50874361067946
KY21.Chr11.1244.v1.SL2-1	KY21.Chr11.1244	JAG1	HGNC:6188	2	0.584292659192446	0.467981796782829	0.573422936388131	0.375078388177657	0.718248757206914	1.32489256076954	1.86311316863905	2.09296973284343
KY21.Chr11.1248.v1.SL1-1	KY21.Chr11.1248	MYH9	HGNC:7579	1	1.08154910246411	1.04895106887385	0.923097418348397	1.21152163784074	1.00447710868338	0.740458078630453	1.02541311595424	0.964532469204831
KY21.Chr11.125.v1.SL1-3	KY21.Chr11.125	CFL2	HGNC:1875	6	0.535924880723855	0.571358016411781	0.83378795904769	0.944302514538297	1.09605344609339	1.39170640719256	1.13594825245963	1.49091852353279
KY21.Chr11.1250.v1.nonSL1-1	KY21.Chr11.1250	NAGA	HGNC:7631	12	1.0176220630394	1.02428934637855	1.01642745999823	0.924404195672047	0.936521526985319	0.926429911253704	1.03656632244406	1.11773917422869
KY21.Chr11.1251.v1.nonSL1-1	KY21.Chr11.1251	CARMIL1	HGNC:21581	8	3.81139185555291	0.360056639801289	0.251013663967841	0.636229766762502	1.13854936154594	0.987995957343441	0.287972941410744	0.526789813615328
KY21.Chr11.1255.v1.ND1-1	KY21.Chr11.1255	SLC25A21	HGNC:14411	3	0.177108195539594	0.0802076580823618	0.0834984798430447	0.120097568797775	0.136265762055767	0.813249098732478	2.35894390094607	4.23062933600291
KY21.Chr11.1257.v2.nonSL49-1	KY21.Chr11.1257	ACTR2	HGNC:169	15	0.994613336881782	0.823541810846073	0.92672624661919	0.883142870638342	0.911762665247213	0.966324389204944	1.15479371998552	1.33909496057693
KY21.Chr11.1258.v1.nonSL2-1	KY21.Chr11.1258	WDR20	HGNC:19667	6	1.28703416562277	1.22556263689138	1.16453022521282	0.738909892183398	0.725605676388375	0.907267160653767	0.990697834042936	0.96039240900456
KY21.Chr11.1259.v1.nonSL2-1	KY21.Chr11.1259	B3GALT1	HGNC:916	1	0.957520354207595	1.02934667858623	1.17472155216011	0.952699919260218	1.13187243771762	0.862850053257191	0.983434522375157	0.90755448243588
KY21.Chr11.126.v1.nonSL6-1	KY21.Chr11.126	SOD1	HGNC:11179	22	1.11113570279652	1.08518297415233	1.10219434647008	0.913893546153765	0.942169878365647	0.886000781403265	0.937500719347467	1.02192205131093
KY21.Chr11.1260.v1.nonSL4-1	KY21.Chr11.1260	RFC5	HGNC:9973	14	1.15638291261598	1.06392237877593	1.27573183081196	0.961638563815095	1.00823984739768	0.890430935719105	0.867590996165792	0.776062534698453
KY21.Chr11.1264.v1.nonSL11-1	KY21.Chr11.1264	SYF2	HGNC:19824	8	0.678130068883213	0.705765905390582	1.03120241130196	0.910647996401121	1.2890372543527	1.25910086082204	1.09080753259643	1.03530797025195
KY21.Chr11.1265.v1.nonSL4-1	KY21.Chr11.1265	DTD1	HGNC:16219	4	0.539640053808561	0.652655371236552	0.695393503930248	1.12207247551514	1.14456491358529	1.19342789476818	1.29356978664828	1.35867600050774
KY21.Chr11.1267.v1.nonSL12-2	KY21.Chr11.1267	LIN52	HGNC:19856	1	0.513573414040689	0.650328200609079	1.20682040242751	1.1021519392358	1.21624475691255	1.29193742149913	1.03908945682089	0.979854408454342
KY21.Chr11.1269.v1.nonSL11-1	KY21.Chr11.1269	SMARCC2	HGNC:11105	34	0.856304898611329	0.870840821307323	0.887828343711932	1.38664252445905	0.976987661058805	1.02285329692956	1.00871617373384	0.989826280188165
KY21.Chr11.1271.v1.nonSL11-1	KY21.Chr11.1271	ITPK1	HGNC:6177	6	0.697034197676448	0.717912528251405	0.830770629413225	1.07269805217381	1.11028955924866	1.15326943079955	1.25037866707424	1.16764693536266
KY21.Chr11.1281.v1.SL1-1	KY21.Chr11.1281	FANCL	HGNC:20748	2	0.824375935293265	0.778818816731147	0.771413115871153	1.0000167414114	1.06235500825583	1.05564035046666	1.25728754446607	1.25009248750447
KY21.Chr11.1282.v1.SL1-1	KY21.Chr11.1282	BAP1	HGNC:950	1	0.744454471571406	0.956153345724961	0.849333499423776	0.905089836376962	1.26584569804459	1.1293344366509	1.22045838599799	0.929330326209409
KY21.Chr11.1285.v1.SL1-1	KY21.Chr11.1285	MADD	HGNC:6766	2	0.35208403948909	0.542121545767156	0.593251102691257	0.731660517368963	0.973752052492316	1.24147996533312	1.5290249919097	2.0366257849484
KY21.Chr11.1288.v1.nonSL2-1	KY21.Chr11.1288	B3GALT1	HGNC:916	1	1.06959280834965	0.966063653228283	1.09003513178152	0.931757625551151	0.681069461226782	0.810522042872572	1.08836538331141	1.36259389367864
KY21.Chr11.129.v1.nonSL4-1	KY21.Chr11.129	SDS	HGNC:10691	6	0.8373484473201	1.06186354252611	1.13591461684316	1.00877426271003	0.767032836481214	0.89720665710902	1.07273760586213	1.21912203114824
KY21.Chr11.1290.v1.nonSL6-1	KY21.Chr11.1290	NDUFA9	HGNC:7693	16	1.0519270875393	1.06972066065421	1.07798347995612	1.04853885758474	1.09671223214239	1.04115951921007	0.835208855330375	0.778749307582791
KY21.Chr11.1291.v1.nonSL5-1	KY21.Chr11.1291	KRR1	HGNC:5176	6	0.0777775357836968	0.126668051900114	0.291142697548823	0.505952553747354	1.36251691802903	1.72804930953213	2.02151355222195	1.8863793812369
KY21.Chr11.1293.v1.SL1-1	KY21.Chr11.1293	C15orf48	HGNC:29898	8	0.416808708236067	2.86308279873048	0.505269935295715	0.486159519764247	0.691688931116477	0.934989773908176	1.08332623569096	1.01867409725788
KY21.Chr11.1294.v1.ND1-1	KY21.Chr11.1294	RPS16	HGNC:10396	35	0.88890468574673	0.898405297025645	0.928758499025163	1.10511002825195	1.07446030293407	1.06073296161748	1.0062265458638	1.03740167953515
KY21.Chr11.1295.v1.nonSL22-1	KY21.Chr11.1295	SIRT3	HGNC:14931	1	1.47001796130772	1.16298348726578	1.16627002010929	0.71236531750673	0.819190083729879	0.700122730517223	0.942054970369916	1.02699542919346
KY21.Chr11.1296.v1.nonSL4-1	KY21.Chr11.1296	GTF2A2	HGNC:4647	4	0.854736796548982	0.760791191975117	1.00605985488775	0.970364311943025	1.16833076740649	1.10933662158334	1.08668291436437	1.04369754129092
KY21.Chr11.1297.v1.SL1-1	KY21.Chr11.1297	PPP3CB	HGNC:9315	3	1.05921408140931	1.04501922357058	1.16559267257947	0.920911265303191	0.941541602265874	0.813842582631943	1.07017627818868	0.983702294050942
KY21.Chr11.13.v1.nonSL11-1	KY21.Chr11.13	CENPL	HGNC:17879	1	0.297667701625537	0.386327931692401	1.18447004416896	1.27105716254767	1.48178028221224	1.11470564002897	1.05495269389034	1.20903854383389
KY21.Chr11.1301.v1.nonSL9-1	KY21.Chr11.1301	ILRUN	HGNC:21215	6	1.45193633763196	1.58217477755312	0.98974271374906	0.705586579352544	0.649160154719292	0.847935638092613	0.957636701879242	0.815827097022171
KY21.Chr11.1304.v1.SL1-1	KY21.Chr11.1304	ARID3A	HGNC:3031	13	0.00616653698215315	0.0415072302973946	0.186455526311815	0.0055687249287744	0.0679650033747405	1.30819004871311	4.01395591680526	2.37019101258676
KY21.Chr11.1305.v1.nonSL7-1	KY21.Chr11.1305	MMP25	HGNC:14246	1	0.755454333636455	0.803086925597807	1.00872752664669	0.967150088702022	1.1003493514847	1.01636873062159	1.17168017363549	1.17718286967525
KY21.Chr11.1306.v1.SL2-1	KY21.Chr11.1306	NTAN1	HGNC:29909	2	0.879522760408217	0.888922331132466	1.10284217212186	1.04712695895441	1.08328836298407	1.10571798420413	0.969593031091433	0.92298639910342
KY21.Chr11.1307.v1.SL1-1	KY21.Chr11.1307	CNTRL	HGNC:1858	2	0.476000421826727	0.52931613664023	0.420040209212952	0.609554201318745	1.64784710666854	1.60264414878538	1.42838153352345	1.28621624202397
KY21.Chr11.1309.v1.SL3-1	KY21.Chr11.1309	RCOR1	HGNC:17441	6	0.90269614115181	0.99065975185567	0.974851226527858	0.988862317019088	1.05197398223739	1.07480373976484	0.976282176858203	1.03987066458514
KY21.Chr11.131.v1.SL1-1	KY21.Chr11.131	PTPN14	HGNC:9647	1	0.138679118526903	0.143891215496237	0.461645735072603	0.656579405334733	1.27987364366666	1.34252123125831	1.71321053895064	2.26359911169392
KY21.Chr11.1310.v2.SL1-1	KY21.Chr11.1310	TRIP11	HGNC:12305	24	0.782208169887362	0.786750161294457	0.917550211267937	1.0515772140532	1.15978384688011	1.08794347088083	1.06659751818121	1.1475894075549
KY21.Chr11.1311.v1.nonSL4-1	KY21.Chr11.1311	MAGEE1	HGNC:24934	1	0.993637358257195	1.01104205610829	1.08291329990605	1.07112795949773	1.05031426756908	0.962588087622368	0.925251312893202	0.903125658146086
KY21.Chr11.1312.v1.nonSL2-1	KY21.Chr11.1312	VIPAS39	HGNC:20347	17	0.938775900005372	0.960048947299027	0.99185722051894	1.03499002914168	1.04447052014308	1.07127969660798	0.969291118345638	0.989286567938277
KY21.Chr11.1313.v1.nonSL3-1	KY21.Chr11.1313	RPUSD2	HGNC:24180	6	0.701049007333221	0.644805756252496	0.960797394342228	1.12286995451345	1.2256068451779	1.15081701563816	1.13537359636668	1.05868043037588
KY21.Chr11.1314.v1.SL2-3	KY21.Chr11.1314	ABCB7	HGNC:48	8	0.686055046500911	0.600135747606836	1.01912009504371	0.710924688906924	0.852709859898003	0.943025882931795	1.50642184598903	1.68160683312279
KY21.Chr11.1316.v1.SL1-1	KY21.Chr11.1316	PRPF8	HGNC:17340	20	0.872827704364081	0.902010821908544	0.983227186785767	0.923606203670892	0.987056117133954	1.06715039193363	1.15259655644883	1.11152501775429
KY21.Chr11.132.v1.ND1-1	KY21.Chr11.132	RNF213	HGNC:14539	11	1.51546918234442	1.34471534473905	1.11388732193801	0.81045009068622	0.81434968043643	0.73968243492205	0.829441008223909	0.832004936709916
KY21.Chr11.139.v1.nonSL2-1	KY21.Chr11.139	CTU1	HGNC:29590	7	0.327085784603197	0.427980576918534	0.846614103828716	0.895029895476657	1.192065729555	1.22327787174244	1.55029068768351	1.53765535019195
KY21.Chr11.14.v1.nonSL3-1	KY21.Chr11.14	LSM11	HGNC:30860	2	1.25695004025311	1.17541745099472	1.32563695503804	0.778705516892575	0.820592794707329	0.711184466387164	0.960789401851777	0.970723373875288
KY21.Chr11.140.v1.SL1-1	KY21.Chr11.140	NAPB	HGNC:15751	20	0.961274961765156	0.979423691869597	1.01615895217645	0.985347928190191	0.991457217307883	0.969263350986183	1.01175073070439	1.08532316700015
KY21.Chr11.141.v1.SL2-1	KY21.Chr11.141	CENPF	HGNC:1857	4	3.05538049650745	1.00858271598336	0.452368722075921	0.287927671516114	0.470415775074191	0.853768530547821	0.921547136013368	0.950008952281776
KY21.Chr11.142.v1.SL2-1	KY21.Chr11.142	EPN1	HGNC:21604	2	2.61011726204329	2.92265909423081	0.319104815788034	0.0649565332939418	0.182391663057427	0.242583009461089	0.749787948643529	0.908399673481872
KY21.Chr11.145.v1.SL2-1	KY21.Chr11.145	TRPT1	HGNC:20316	4	0.915433100550189	0.999739376378878	1.08599184053873	0.785963953183096	0.871421738808842	0.91812168021631	1.21608243914249	1.20724587118146
KY21.Chr11.147.v1.nonSL1-1	KY21.Chr11.147	SENP5	HGNC:28407	5	1.14042065123467	1.27122994491011	0.958339499226547	1.07189166841155	1.13433715897636	1.02393798109958	0.74564572157539	0.654197374565792
KY21.Chr11.15.v1.nonSL1-1	KY21.Chr11.15	SLC9A3R2	HGNC:11076	4	0.418516374215959	0.420672245772089	0.49738096214031	1.11949253242567	1.47643717990929	1.55018277402631	1.0695918027447	1.44772612876567
KY21.Chr11.150.v1.SL1-1	KY21.Chr11.150	CLDN7	HGNC:2049	5	0.24059570277122	0.324248390040617	0.426237029375948	0.586882638276287	1.0520570477891	1.55326395170445	1.97873424127833	1.83798099876406
KY21.Chr11.152.v1.nonSL2-1	KY21.Chr11.152	RECQL	HGNC:9948	3	0.879392136596808	0.749063346563915	0.940808066296025	1.18572023137532	1.19555675675961	1.05442921046383	0.994333832038387	1.00069641990611
KY21.Chr11.154.v1.SL1-1	KY21.Chr11.154	TMEM134	HGNC:26142	2	0.842881131095943	0.789072279049506	1.02172941755297	1.08361609195615	1.04274927298356	1.05790658655983	1.06958233877114	1.0924628820309
KY21.Chr11.159.v1.SL1-1	KY21.Chr11.159	ERN2	HGNC:16942	2	0.886975756011435	0.575392950066312	1.09279100438985	0.858214724516545	1.0252051250211	1.2025181570213	1.08744229802319	1.27145998495027
KY21.Chr11.165.v1.SL2-1	KY21.Chr11.165	STMN2	HGNC:10577	16	0.929446545728012	1.1027714847332	1.12817716932713	1.08536698520825	1.09303565413401	0.950512463985827	0.842425848696912	0.868263848186655
KY21.Chr11.166.v1.SL2-1	KY21.Chr11.166	PDCD2L	HGNC:28194	3	1.14651860202533	0.994920889737566	1.02820083891424	1.07867311241028	1.16445555244147	1.16029936711822	0.703829345855955	0.723102291496927
KY21.Chr11.168.v1.SL1-1	KY21.Chr11.168	ITLN1	HGNC:18259	2	1.55926424299706	1.75987413606042	1.44802324012825	1.02123716552534	0.858166738227611	0.410231708368137	0.376909926237323	0.566292842455868
KY21.Chr11.170.v2.SL2-1	KY21.Chr11.170	ITLN2	HGNC:20599	4	0.718087328261052	0.761462428773759	0.691018907033233	0.943319783545566	1.04951352535327	1.20048981336626	1.23199763864805	1.40411057501881
KY21.Chr11.174.v1.SL1-1	KY21.Chr11.174	ABCG2	HGNC:74	2	0.749690268655388	0.576225841627906	0.647690379375789	0.711455516937351	0.862756545615305	0.809706532947021	1.28629718129478	2.35617773354646
KY21.Chr11.177.v4.nonSL6-1	KY21.Chr11.177	TPD52L1	HGNC:12006	5	0.859805706118005	0.897022059168079	0.983747543417792	0.975036688743182	1.01623062354464	0.960993758501769	1.1299683407012	1.17719527980533
KY21.Chr11.178.v1.SL1-1	KY21.Chr11.178	MRPS34	HGNC:16618	1	1.05221889734799	1.10885477480413	1.13445064870739	0.90461574050255	0.93701483096806	0.937039854038315	0.947853172578499	0.977952081053067
KY21.Chr11.179.v1.nonSL4-1	KY21.Chr11.179	SPTLC2	HGNC:11278	2	0.179736819443394	0.254104953473498	0.481478214274034	0.666479238481965	1.183185452211	1.47811143861923	1.80622380485632	1.95068007864056
KY21.Chr11.181.v1.SL1-1	KY21.Chr11.181	PCK1	HGNC:8724	23	1.01326577391801	0.990451331751953	0.960839850078295	0.88484028817521	0.907451794340626	0.941833585495124	1.13787084347231	1.16344653276847
KY21.Chr11.185.v1.SL1-1	KY21.Chr11.185	GAL3ST1	HGNC:24240	3	0.547052053137411	0.447048636041302	0.686617535650411	0.955337969813264	1.04879327091425	1.08983930433087	1.50574989760713	1.71956133250536
KY21.Chr11.186.v1.nonSL2-1	KY21.Chr11.186	MPPE1	HGNC:15988	1	0.0739215069171365	0.111509265549387	0.360557195523239	0.825661021238387	1.45107059626783	1.71501395241138	1.6118180248734	1.85044843721924
KY21.Chr11.187.v1.nonSL2-1	KY21.Chr11.187	CPPED1	HGNC:25632	1	0.232542156510007	5.26989108988753e-06	0.450840557605294	0.407229222525513	1.27133818884522	0.910853498654217	1.88363386413072	2.84355724183794
KY21.Chr11.188.v1.SL1-1	KY21.Chr11.188	ZGPAT	HGNC:15948	3	1.04778703074393	1.0299665198667	1.1047132610878	0.86396926000167	1.24114525717558	0.92552437063318	0.912644751875843	0.874249548615292
KY21.Chr11.189.v1.nonSL1-1	KY21.Chr11.189	CPPED1	HGNC:25632	1	0.778622861224266	0.901570261653273	1.16902556233988	0.438303447475951	0.477616064551043	0.563265901622335	1.75396715369687	1.91762874743638
KY21.Chr11.19.v2.nonSL2-1	KY21.Chr11.19	DDX47	HGNC:18682	3	0.672278760552183	0.626945063289416	0.789784323717254	0.806028252106413	0.986401988970071	1.03138841565948	1.44693499619294	1.64023819951224
KY21.Chr11.194.v1.nonSL9-1	KY21.Chr11.194	ZFAND1	HGNC:25858	3	0.96390867634043	0.77225868438841	1.03842564368143	0.954048806786732	0.934123302453557	1.00144557276998	1.18868251131409	1.14710680226538
