protein_id_transcript	protein_id_gene	human_id	hgnc	number_of_peptides	unfE	fertE	cell16	iniG	latN	midTII	latTII	larva
KY21.Chr11.732.v2.SL1-1	KY21.Chr11.732	LRP6	HGNC:6698	9	0.00293891844685629	0.00321234843009417	0.0379332113446071	0.0795627306715337	0.150076978928867	0.236659110595748	0.263765635566355	0.22585106601594
KY21.Chr11.733.v1.nonSL1-1	KY21.Chr11.733	SPTY2D1	HGNC:26818	5	0.0178431074445993	0.0199942821071949	0.0852508298907702	0.133117081542294	0.183711354197211	0.203363167084687	0.182451593153814	0.174268584579429
KY21.Chr11.739.v1.ND1-1	KY21.Chr11.739	MRPL39	HGNC:14027	11	0.117388334000793	0.121710946033126	0.121556544057203	0.136601402685101	0.148458384242654	0.129462951305657	0.114984799814913	0.109836637860552
KY21.Chr11.743.v1.ND1-1	KY21.Chr11.743	ANKS3	HGNC:29422	4	0.128476237743964	0.117098216525868	0.151697546445901	0.132218266133878	0.140089249334507	0.140052427471897	0.0958808563232935	0.094487200020693
KY21.Chr11.745.v1.SL2-1	KY21.Chr11.745	CCT3	HGNC:1616	47	0.130553678713827	0.127398891524555	0.134617120711122	0.122919734723062	0.125545777680685	0.119023493112624	0.120372126868768	0.119569176665358
KY21.Chr11.746.v2.SL2-1	KY21.Chr11.746	PPP4C	HGNC:9319	5	0.0909170004791979	0.0976592641991941	0.126121944710144	0.130116226388165	0.141785878507265	0.147532535966733	0.142297846409984	0.123569303339318
KY21.Chr11.747.v1.ND1-1	KY21.Chr11.747	SMTN	HGNC:11126	1	0.000557984150108779	0.000629805772423517	0.000569371876623906	0.000359138770553079	0.0716731124572396	0.246862190756746	0.328535098692651	0.350813297523655
KY21.Chr11.747.v2.SL2-1	KY21.Chr11.747	SMTN	HGNC:11126	7	0.0846060424978115	0.0759114788523131	0.0713261498237904	0.0700074790413749	0.12437812597298	0.148829951138886	0.194975686257373	0.229965086415471
KY21.Chr11.749.v1.SL2-1	KY21.Chr11.749	JMJD7	HGNC:34397	5	0.085257295733367	0.0735666542837472	0.0866531492821134	0.101796238753326	0.109561666739119	0.121132030185421	0.163476130925524	0.258556834097382
KY21.Chr11.75.v1.ND1-1	KY21.Chr11.75	PDCL2	HGNC:29524	2	0.146268164891932	0.115158336082198	0.112745448127237	0.0553499085696129	0.0925941446882068	0.233798533298424	0.154057154026605	0.0900283103157853
KY21.Chr11.750.v1.SL1-1	KY21.Chr11.750	ESPL1	HGNC:16856	5	0.118025661634012	0.0983692533995877	0.174007832317856	0.152635605167483	0.161361053870309	0.110668516734375	0.102165278897334	0.0827667979790442
KY21.Chr11.752.v2.SL3-2	KY21.Chr11.752	SNAP25	HGNC:11132	3	0.104195805391231	0.105732742314033	0.146040263508956	0.124322908149831	0.130490618423606	0.12370834062473	0.137189430444784	0.12831989114283
KY21.Chr11.754.v2.ND6-1	KY21.Chr11.754	FKBP4	HGNC:3720	26	0.0995325592620113	0.0971199992411628	0.110370857408405	0.11660626375404	0.123368975501434	0.157444782657252	0.145133573636527	0.150422988539169
KY21.Chr11.757.v1.SL2-1	KY21.Chr11.757	GYS1	HGNC:4706	5	0.129582830745928	0.127618206241687	0.12068355372766	0.0501839214419972	0.105761795003721	0.122548266705493	0.165258190926995	0.178363235206518
KY21.Chr11.758.v1.SL1-1	KY21.Chr11.758	MRI1	HGNC:28469	2	0.0739857345471619	0.0661645406913181	0.109413151497264	0.127465341275308	0.141650381314697	0.145585597771408	0.164709293019676	0.171025959883167
KY21.Chr11.759.v1.nonSL1-1	KY21.Chr11.759	HDHD2	HGNC:25364	1	0.0906767056182298	0.0906336773663582	0.0833581747925511	0.151828520520477	0.148247811728952	0.143679735104805	0.139858876227593	0.151716498641034
KY21.Chr11.761.v1.SL2-2	KY21.Chr11.761	SYNJ2BP	HGNC:18955	13	0.123125844163097	0.119798417606345	0.122254511669205	0.116327142522606	0.115542097577349	0.116124244946987	0.143594845442872	0.143232896071541
KY21.Chr11.762.v1.SL1-1	KY21.Chr11.762	NCBP3	HGNC:24612	10	0.0426767277976122	0.043682667930007	0.0926422699530822	0.106067994059001	0.140421045275487	0.180807696300555	0.209323657501036	0.184377941183219
KY21.Chr11.763.v1.nonSL8-2	KY21.Chr11.763	RXFP2	HGNC:17318	11	0.136998685742872	0.133107333495787	0.130630713866021	0.125617477047239	0.136993165263427	0.123105669208564	0.116021475162347	0.0975254802137433
KY21.Chr11.766.v2.SL2-2	KY21.Chr11.766	MYO18A	HGNC:31104	33	0.0813470317922	0.0744213243018165	0.0830500535983148	0.094174458918083	0.110259229537792	0.158719499783288	0.200696531882273	0.197331870186232
KY21.Chr11.768.v1.SL2-1	KY21.Chr11.768	ZDHHC17	HGNC:18412	1	0.0313408078571359	0.0548047577970663	0.0851852133490662	0.129958534681714	0.175404134704935	0.21341837153524	0.13545476266354	0.174433417411302
KY21.Chr11.769.v1.SL1-1	KY21.Chr11.769	TTC8	HGNC:20087	1	0.107768731835633	0.0957310666775278	0.110172525607452	0.129322763740724	0.127901502124383	0.136843733574589	0.148038886550176	0.144220789889514
KY21.Chr11.77.v1.SL1-1	KY21.Chr11.77	HIBADH	HGNC:4907	11	0.151836265086288	0.140741529063745	0.16012458547461	0.104426177429307	0.0741218690293992	0.0860419896478809	0.148360643277047	0.134346940991724
KY21.Chr11.770.v1.nonSL2-1	KY21.Chr11.770	DHRS7B	HGNC:24547	6	0.123515629805265	0.104186948330706	0.108659841103502	0.091403340264138	0.109348255226481	0.108381628538816	0.176968078897596	0.177536277833498
KY21.Chr11.772.v1.SL1-1	KY21.Chr11.772	TCHP	HGNC:28135	1	0.124613658985221	0.126710147913557	0.142816837464032	0.16859450348746	0.143138723344568	0.0971440220284878	0.095776058683755	0.10120604809292
KY21.Chr11.773.v1.SL1-1	KY21.Chr11.773	MYH7	HGNC:7577	4	0.000784908542761209	0.000576345887355251	0.00784747611255313	0.00123751024009486	0.0229752526953894	0.142674837859636	0.328914681350057	0.494988987312154
KY21.Chr11.775.v1.SL1-1	KY21.Chr11.775	SGK2	HGNC:13900	4	0.185773446803235	0.166624150788608	0.148333850300116	0.100332499405525	0.0985246364079554	0.10373916269534	0.099891113644757	0.0967811399544629
KY21.Chr11.78.v1.nonSL1-1	KY21.Chr11.78	EIF3A	HGNC:3271	8	0.00255071961530197	0.00231108223795052	0.00259533929064929	0.00529304688816552	0.0713028389214371	0.249949897697574	0.327005305148107	0.338991770200815
KY21.Chr11.786.v1.SL1-1	KY21.Chr11.786	AP2B1	HGNC:563	37	0.110065779115099	0.11032934670877	0.114761927964034	0.116063509179888	0.12597664655034	0.11962029522152	0.148258060494903	0.154924434765446
KY21.Chr11.791.v1.SL1-1	KY21.Chr11.791	PTK7	HGNC:9618	10	0.0309916548320051	0.0376130408206725	0.105661108053377	0.145543486177358	0.169127641370259	0.178420901366264	0.164602578221589	0.168039589158476
KY21.Chr11.792.v1.SL1-1	KY21.Chr11.792	LYST	HGNC:1968	2	0.136421751576944	0.0689771125992511	0.109967029440176	0.100112258055078	0.138024275289621	0.139252547216577	0.145119382696474	0.162125643125879
KY21.Chr11.793.v1.SL1-1	KY21.Chr11.793	LSM3	HGNC:17874	2	0.115717029148755	0.111241295554373	0.131301619079302	0.116046929069958	0.125814646865781	0.128235676256929	0.141015133156878	0.130627670868024
KY21.Chr11.794.v2.SL2-2	KY21.Chr11.794	MRPS18A	HGNC:14515	1	0.124564540835601	0.133529677135246	0.137718649184275	0.120947068121358	0.138933663299316	0.107628256200962	0.121208763856833	0.115469381366408
KY21.Chr11.795.v2.SL2-2	KY21.Chr11.795	SUB1	HGNC:19985	5	0.120180935483163	0.119121634001979	0.125528251446203	0.115815895189515	0.121547280383544	0.127511934692384	0.133778528950569	0.136515539852642
KY21.Chr11.797.v1.SL1-1	KY21.Chr11.797	FAM174C	HGNC:26073	2	0.106550423093529	0.10651558268661	0.151915838761229	0.131081448129564	0.124235376516223	0.165217664718879	0.124584480153174	0.0898991859407927
KY21.Chr11.799.v3.ND2-2	KY21.Chr11.799	KIF20A	HGNC:9787	45	0.160380791040887	0.158995181067199	0.162068951958556	0.150326451684498	0.14210254607383	0.0986655442528798	0.0712409079424797	0.0562196259796707
KY21.Chr11.8.v1.nonSL3-1	KY21.Chr11.8	SNX8	HGNC:14972	14	0.114297033910714	0.112929945710334	0.120435587295054	0.132627237697244	0.134890549272468	0.132044318772762	0.12112707730773	0.131648250033695
KY21.Chr11.80.v1.SL1-1	KY21.Chr11.80	DUT	HGNC:3078	7	0.166831226550837	0.163486498503777	0.181538031536455	0.156473014161785	0.147229965460651	0.0775063104062069	0.0579651642956205	0.048969789084668
KY21.Chr11.800.v1.ND1-1	KY21.Chr11.800	RLBP1	HGNC:10024	6	0.00559834500822521	0.00034833238566016	0.00159024295411945	0.000266165624792434	0.00742518494846366	0.102404303302697	0.275704129378129	0.606663296397913
KY21.Chr11.801.v1.ND1-1	KY21.Chr11.801	MLEC	HGNC:28973	7	0.115784770020811	0.118755709745568	0.121797746221626	0.11444960157741	0.124964574554275	0.120029699916333	0.133204167587559	0.151013730376417
KY21.Chr11.806.v1.SL1-1	KY21.Chr11.806	STRN3	HGNC:15720	14	0.113065329648885	0.107828957944003	0.126491541649655	0.115143815929415	0.124606956197567	0.128407419187786	0.141694883822042	0.142761095620648
KY21.Chr11.809.v1.ND1-1	KY21.Chr11.809			2	0.0375784932114309	0.0633442887947983	0.0136715384518342	0.0262104764628007	0.0275741472306283	0.0866151722544206	0.329943664853741	0.415062218740346
KY21.Chr11.81.v1.SL1-1	KY21.Chr11.81	JOSD1	HGNC:28953	2	0.130799646314607	0.150469565851751	0.136568161739534	0.13990311914404	0.107624920548252	0.136510077895503	0.117844923025746	0.0802795854805658
KY21.Chr11.811.v2.SL1-1	KY21.Chr11.811	COQ8A	HGNC:16812	22	0.138320149972512	0.139859697218497	0.139820105474292	0.12085445618402	0.117301069260404	0.114055852413916	0.112995236089296	0.116793433387063
KY21.Chr11.821.v1.SL1-1	KY21.Chr11.821	DPY30	HGNC:24590	4	0.126660793305171	0.118454432414767	0.131739375728933	0.118457933625352	0.121703697125725	0.119347458244767	0.131354419384734	0.132281890170551
KY21.Chr11.823.v1.nonSL4-1	KY21.Chr11.823	NOVA2	HGNC:7887	7	0.0045921355767841	0.00435003115587223	0.00570197580499482	0.00642972869664858	0.0312134832314208	0.167685441330134	0.328461775868432	0.451565428335714
KY21.Chr11.828.v2.SL2-1	KY21.Chr11.828	PAPOLG	HGNC:14982	11	0.091829061767502	0.0971632565881951	0.127799461922188	0.134555558313054	0.13070273561754	0.13875389402404	0.139001078323915	0.140194953443566
KY21.Chr11.829.v1.ND1-1	KY21.Chr11.829	NOB1	HGNC:29540	4	0.0810148386320785	0.0738971296161075	0.0822128472104137	0.113659131278502	0.144039314473789	0.149702877885681	0.164753224977788	0.19072063592564
KY21.Chr11.830.v2.SL7-1	KY21.Chr11.830	SLC39A1	HGNC:12876	1	0.10640518985174	0.137518948771311	0.140769788687178	0.142103069109047	0.136291477810023	0.123228613213333	0.0986935110323391	0.114989401525029
KY21.Chr11.831.v1.ND1-1	KY21.Chr11.831	WDR25	HGNC:21064	1	0.107236164402365	0.108121800053655	0.133061173915565	0.138919221157523	0.140285590005855	0.139482331159649	0.110426171814556	0.122467547490832
KY21.Chr11.832.v1.SL1-1	KY21.Chr11.832	PEX13	HGNC:8855	2	0.0926825243301335	0.109999551930239	0.133623448034046	0.13961844076793	0.134584131187628	0.114198765121687	0.127838482057144	0.147454656571192
KY21.Chr11.833.v1.SL1-1	KY21.Chr11.833	VPS45	HGNC:14579	10	0.0738765135418999	0.0760476529748291	0.09982630816133	0.115531500308788	0.136935506618584	0.141435672604895	0.176659851214316	0.179686994575358
KY21.Chr11.835.v2.ND4-1	KY21.Chr11.835	FKBP2	HGNC:3718	15	0.12137008786114	0.121247275268737	0.120824389699474	0.12841783251503	0.12486392297003	0.128560747208349	0.129708769949031	0.125006974528208
KY21.Chr11.838.v1.SL2-1	KY21.Chr11.838	DNAH14	HGNC:2945	9	0.117920615756695	0.124763898578519	0.134866829700836	0.122133767450849	0.128190507708979	0.123805084666001	0.125097560009658	0.123221736128462
KY21.Chr11.839.v1.nonSL4-1	KY21.Chr11.839	BUB1B	HGNC:1149	10	0.0899321799547733	0.0680276188369747	0.0809319442666627	0.107037442492096	0.179732021362255	0.1773315016056	0.174609438582065	0.122397852899573
KY21.Chr11.842.v1.SL1-1	KY21.Chr11.842	HK1	HGNC:4922	4	0.133965719806711	0.0874241105085726	0.0885256874101142	0.1078587316381	0.11095612316362	0.133910485692985	0.187475313061127	0.14988382871877
KY21.Chr11.847.v2.SL1-1	KY21.Chr11.847	NXPE4	HGNC:23117	2	0.347452252852309	0.354522194984541	0.23258546378193	0.0183550157842648	0.000233192309838227	0.000186983354790456	0.0124805525304276	0.034184344401899
KY21.Chr11.848.v1.nonSL2-1	KY21.Chr11.848	PARP1	HGNC:270	15	0.139032667632469	0.131000630428871	0.144942832275444	0.124972388398774	0.122059802296035	0.103064257812511	0.103508679327739	0.131418741828156
KY21.Chr11.849.v1.nonSL4-1	KY21.Chr11.849	RHOU	HGNC:17794	3	0.102906927614712	0.0888166473692935	0.116222906122749	0.139462982940126	0.151422541003602	0.115893930192866	0.135538596093646	0.149735468663005
KY21.Chr11.850.v1.ND1-1	KY21.Chr11.850	CACHD1	HGNC:29314	9	0.164042960780111	0.16340712076687	0.165019858668601	0.13884642126422	0.127870045959806	0.106015810022802	0.0815636362093579	0.053234146328233
KY21.Chr11.854.v1.ND1-1	KY21.Chr11.854	STAB2	HGNC:18629	1	0.0855269516592411	0.0861309057210919	0.0918637852193814	0.0839764931686853	0.10895713384428	0.132052295403417	0.18521454856827	0.226277886415633
KY21.Chr11.855.v1.SL1-1	KY21.Chr11.855	CCDC6	HGNC:18782	11	0.124656816533063	0.120013159014726	0.124896895465578	0.126117061242541	0.134772147143484	0.109735033994182	0.125647138416876	0.134161748189551
KY21.Chr11.856.v1.SL1-1	KY21.Chr11.856	FAM177A1	HGNC:19829	1	0.0758501567934961	0.091649503383413	0.107797884408247	0.131004640006682	0.134932805154941	0.132735433507158	0.162167444814071	0.163862131931992
KY21.Chr11.857.v1.SL1-1	KY21.Chr11.857	SLC38A10	HGNC:28237	23	0.117429933863317	0.113849991287458	0.116900415160118	0.120017874674156	0.132643514224549	0.128325371300181	0.140678725513976	0.130154173976245
KY21.Chr11.86.v1.SL1-1	KY21.Chr11.86	PEPD	HGNC:8840	11	0.136054506715999	0.152407881172138	0.15234685141333	0.0959103026234902	0.10543728628892	0.106423090731409	0.125994833166745	0.125425247887969
KY21.Chr11.863.v3.SL1-1	KY21.Chr11.863	CCDC85A	HGNC:29400	4	0.172502542051579	0.126522833461878	0.150133446488187	0.145076294489397	0.109835974485532	0.115597129477016	0.101688566319279	0.0786432132271325
KY21.Chr11.866.v1.SL1-2	KY21.Chr11.866	XRCC1	HGNC:12828	5	0.0763057495086215	0.096335081645662	0.0953210406111822	0.133952414479393	0.145261397843351	0.167417719099985	0.144662366086197	0.140744230725607
KY21.Chr11.867.v1.nonSL1-1	KY21.Chr11.867	TECTA	HGNC:11720	3	0.894894341011755	0.0679524764583147	0.0114605560191839	0.00551309270716901	0.00468721966280253	0.00540840730364294	0.00404015902303759	0.00604374781409476
KY21.Chr11.868.v1.SL1-1	KY21.Chr11.868	NCAPG2	HGNC:21904	10	0.144401567643689	0.132926292894011	0.141717827477483	0.11967685723065	0.110359357015233	0.104254704368262	0.134048485111035	0.112614908259637
KY21.Chr11.87.v1.SL1-1	KY21.Chr11.87	ACP5	HGNC:124	1	0.112358175663059	0.102691631387196	0.0995994769864374	0.103559260335505	0.11288361721944	0.119433851368838	0.226045679925674	0.12342830711385
KY21.Chr11.873.v1.SL1-1	KY21.Chr11.873	SEMA3E	HGNC:10727	2	0.114180536505001	0.114528249846585	0.146156806793816	0.102194954532333	0.118938361999423	0.113728322489865	0.138411042092818	0.151861725740159
KY21.Chr11.874.v1.nonSL2-1	KY21.Chr11.874	SYMPK	HGNC:22935	16	0.124818105622792	0.121894643817757	0.127383664865339	0.116479599152501	0.124681629645791	0.121394574518248	0.12992216970274	0.133425612674831
KY21.Chr11.876.v1.SL1-1	KY21.Chr11.876	TSPAN11	HGNC:30795	2	0.123056591185155	0.124290840862755	0.126932457163694	0.137678574482127	0.129124343977661	0.114892761767413	0.122912064788896	0.121112365772299
KY21.Chr11.877.v1.SL1-1	KY21.Chr11.877	FASN	HGNC:3594	5	0.096459844016073	0.0975225907540662	0.110497999731936	0.140143126712536	0.15204106025221	0.14921663230233	0.124598807728037	0.129519938502811
KY21.Chr11.880.v1.ND1-1	KY21.Chr11.880	ACHE	HGNC:108	1	0.161315344602973	0.079100775246692	0.161622113328688	0.0382165075730038	0.0254008467588983	0.0921991818007088	0.208162531455115	0.23398269923392
KY21.Chr11.881.v1.SL1-1	KY21.Chr11.881	USH1G	HGNC:16356	3	0.0970042380900181	0.11537612838739	0.149379331069268	0.107536496824745	0.11164952491996	0.113929083994311	0.162063830694956	0.143061366019352
KY21.Chr11.888.v1.SL1-1	KY21.Chr11.888	MIB1	HGNC:21086	3	0.130394621332849	0.0963035157777948	0.102081276337792	0.108872021085872	0.115491158309809	0.0860005852144522	0.185338366199565	0.175518455741866
KY21.Chr11.89.v1.nonSL8-1	KY21.Chr11.89	ITLN2	HGNC:20599	13	0.209973516934252	0.238883282243611	0.216398635135481	0.0906951808141419	0.0762534315430729	0.0505109652432883	0.0760535256366438	0.04123146244951
KY21.Chr11.891.v1.nonSL5-1	KY21.Chr11.891	HEATR5B	HGNC:29273	15	0.0572837928894712	0.0615799123209777	0.0904247039236781	0.106288735499244	0.139800567597657	0.152309688520457	0.19040818688686	0.201904412361654
KY21.Chr11.903.v3.SL1-3	KY21.Chr11.903	PHKB	HGNC:8927	8	0.111844318218685	0.103528898676498	0.104801332223172	0.143338604925104	0.135109447050403	0.135582793260919	0.132932070599968	0.132862535045251
KY21.Chr11.908.v2.nonSL2-1	KY21.Chr11.908	CHMP1A	HGNC:8740	8	0.0974456735462935	0.10074697170589	0.117987986615626	0.127161158020169	0.130611895183224	0.137084023663498	0.146795425900318	0.142166865364982
KY21.Chr11.91.v1.nonSL3-1	KY21.Chr11.91	RPS25	HGNC:10413	13	0.125697387450225	0.131775247599467	0.123519047146707	0.126717764618718	0.122560222775292	0.117068904417431	0.123254441741178	0.129406984250982
KY21.Chr11.911.v1.SL1-1	KY21.Chr11.911	CECR2	HGNC:1840	2	0.0630004541597877	0.0535261499084867	0.112757624266318	0.129183846162593	0.164704150781853	0.150058693011212	0.159972461418832	0.166796620290918
KY21.Chr11.918.v1.SL1-1	KY21.Chr11.918	NPHS1	HGNC:7908	18	0.11618822334151	0.111860364741259	0.119839899611132	0.118306046093872	0.135689397720516	0.144893762087985	0.151204706303879	0.102017600099847
KY21.Chr11.92.v1.nonSL7-1	KY21.Chr11.92	CCT5	HGNC:1618	48	0.123572200594173	0.127490174825252	0.131067700257307	0.123958638496753	0.123560508424637	0.126609764118093	0.119539466101168	0.124201547182617
KY21.Chr11.929.v1.ND1-1	KY21.Chr11.929	MTO1	HGNC:19261	7	0.121947676827051	0.132464729136698	0.137893505791621	0.128191072332848	0.137284211636822	0.126721291477671	0.112228161249775	0.103269351547513
KY21.Chr11.931.v1.SL3-1	KY21.Chr11.931	ESF1	HGNC:15898	8	0.05203088064366	0.0476028316557584	0.0661493811740449	0.106453934165097	0.167076181639688	0.172035007666388	0.185457236744496	0.203194546310867
KY21.Chr11.932.v1.nonSL7-1	KY21.Chr11.932	CHP1	HGNC:17433	11	0.107288578916733	0.102543168355525	0.1312194487962	0.099755546993386	0.100866795250419	0.145892487847397	0.150557021334505	0.161876952505836
KY21.Chr11.934.v1.SL1-1	KY21.Chr11.934	LGR4	HGNC:13299	3	0.133798476877396	0.131971996668637	0.125531494035379	0.106703526862694	0.102504189139583	0.133285134744217	0.136099143561337	0.130106038110755
KY21.Chr11.938.v1.nonSL5-1	KY21.Chr11.938	GPRC5B	HGNC:13308	1	0.0281059069434097	0.0255760403111346	0.0555385656646288	0.0425856965136338	0.0788887007473122	0.198247205275379	0.240273114120313	0.330784770424189
KY21.Chr11.94.v2.SL2-2	KY21.Chr11.94	PACS1	HGNC:30032	8	0.0889491640164156	0.090432392428844	0.10332527914653	0.107901786102609	0.125787845630849	0.119405353503579	0.166923260793205	0.197274918377967
KY21.Chr11.941.v1.SL1-2	KY21.Chr11.941	BMI1	HGNC:1066	5	0.109889993925159	0.113108401689086	0.116321607618582	0.101391959849503	0.106862951748529	0.127406153476931	0.158476707318227	0.166542224373983
KY21.Chr11.943.v1.nonSL1-1	KY21.Chr11.943	TUBG1	HGNC:12417	10	0.117640163711459	0.121471623266222	0.126435815379193	0.110812688511163	0.116560619822563	0.129733404102745	0.146938644516825	0.13040704068983
KY21.Chr11.944.v1.SL1-1	KY21.Chr11.944	FBXO28	HGNC:29046	1	0.0545224118899876	0.065629020717417	0.118538666613678	0.105712706357151	0.122843266703536	0.123192884291548	0.208494687919187	0.201066355507496
KY21.Chr11.949.v1.SL3-1	KY21.Chr11.949	RAD51	HGNC:9817	8	0.103352041447876	0.108644829308171	0.138734507955529	0.156589304935392	0.172018812392602	0.134336992495354	0.11071147305816	0.0756120384069156
KY21.Chr11.95.v1.SL3-1	KY21.Chr11.95	CFL2	HGNC:1875	12	0.134316811594788	0.11782736711907	0.130242199988656	0.11567802254732	0.123811731027806	0.115697459712862	0.127653303029392	0.134773104980107
KY21.Chr11.950.v1.ND1-2	KY21.Chr11.950	HLCS	HGNC:4976	5	0.145986639101263	0.133791937537468	0.140241190820618	0.108356405857187	0.102354165373036	0.110831289526201	0.129963781155457	0.12847459062877
KY21.Chr11.951.v1.SL1-1	KY21.Chr11.951	METTL13	HGNC:24248	8	0.0674979344595298	0.0650244403167437	0.0823455992753658	0.14254870881598	0.169182770950892	0.165834898948541	0.144887968777965	0.162677678454982
KY21.Chr11.952.v1.SL1-1	KY21.Chr11.952	TRPM2	HGNC:12339	6	0.0580914585852463	0.0527141747937363	0.0647681424088699	0.112743734241519	0.159421090166906	0.182725424193974	0.180101327172418	0.189434648437331
KY21.Chr11.953.v1.ND1-1	KY21.Chr11.953	UPP2	HGNC:23061	2	0.0827450143691423	0.463536006019649	0.0401877705447402	0.0303444109281249	0.0581464051120454	0.116968125444377	0.0959817513204028	0.112090516261518
KY21.Chr11.955.v1.SL1-1	KY21.Chr11.955	B4GALT2	HGNC:925	2	0.0994287227952489	0.0986214766584839	0.115347260781555	0.0858159286276347	0.100973586320396	0.111414659176126	0.179370625075175	0.209027740565381
KY21.Chr11.96.v1.nonSL4-1	KY21.Chr11.96	FKBP14	HGNC:18625	1	0.0560732453091454	2.31311651258167e-06	0.0575495250277883	0.0573194368901989	0.192813307423958	0.156608842447365	0.182614123367291	0.297019206417741
KY21.Chr11.961.v1.nonSL4-1	KY21.Chr11.961	PUM3	HGNC:29676	10	0.0874471071054242	0.0819651548028767	0.0730668568483878	0.0939460020238014	0.1389590442703	0.136652853148656	0.181241805156606	0.206721176643947
KY21.Chr11.963.v1.SL1-1	KY21.Chr11.963	DICER1	HGNC:17098	5	0.109694051243725	0.106106736928077	0.116248668706642	0.120539958750237	0.134624088478516	0.141753770640536	0.141363182188537	0.12966954306373
KY21.Chr11.963.v2.SL1-1	KY21.Chr11.963	DICER1	HGNC:17098	20	0.113401266594453	0.109890436852452	0.118653517245594	0.122592995847428	0.136261605662728	0.141321608610686	0.129969341975216	0.127909227211443
KY21.Chr11.964.v1.SL1-1	KY21.Chr11.964	IVD	HGNC:6186	13	0.133704969148431	0.132751598843595	0.135490595242085	0.121497983666982	0.112424933615563	0.115734714384358	0.125927280505712	0.122467924593274
KY21.Chr11.966.v1.SL2-1	KY21.Chr11.966	NUSAP1	HGNC:18538	3	0.012668746714063	0.0241362968146516	0.029631173209453	0.0353459115639595	0.161342740916119	0.193187004674612	0.240096486214527	0.303591639892615
KY21.Chr11.971.v1.SL1-1	KY21.Chr11.971	ATP2A1	HGNC:811	3	0.00861519750455442	0.00309586195476455	0.00275572657532703	0.00203476910193929	0.103242511595709	0.329612466383547	0.209180708368826	0.341462758515333
KY21.Chr11.975.v1.nonSL7-1	KY21.Chr11.975	GALE	HGNC:4116	10	0.0174089957364644	0.0130627871198584	0.0156733190534758	0.0135845062791245	0.064513784079203	0.241173456084947	0.327199956894152	0.307383194752774
KY21.Chr11.979.v1.nonSL7-1	KY21.Chr11.979	PHYH	HGNC:8940	1	0.0490880594261547	0.0608680891720958	0.0474400001602297	0.0954654543429624	0.10611016195929	0.147768419094912	0.223758406945769	0.269501408898587
KY21.Chr11.985.v1.SL1-1	KY21.Chr11.985	TTC13	HGNC:26204	5	0.098889605414482	0.0995672909567938	0.0969925549691979	0.117735236789855	0.120659905954901	0.142945140119107	0.161249083631624	0.16196118216404
KY21.Chr11.986.v1.nonSL11-1	KY21.Chr11.986	UQCRC2	HGNC:12586	23	0.136812812450543	0.135182804035986	0.139582004077513	0.11073153095317	0.114328954949293	0.104464284219233	0.132927231014517	0.125970378299745
KY21.Chr11.990.v1.SL1-1	KY21.Chr11.990	MED14	HGNC:2370	19	0.119262220309152	0.113743867590207	0.120032600531314	0.134895035552235	0.128718545222837	0.120459604513515	0.134147429407408	0.128740696873333
KY21.Chr11.993.v1.nonSL3-1	KY21.Chr11.993	CEBPZ	HGNC:24218	10	0.0849271508776993	0.0794995236019338	0.0861028898633316	0.111114372148212	0.1600039512226	0.165658999433263	0.150719524146	0.161973588706961
KY21.Chr11.994.v1.nonSL2-1	KY21.Chr11.994	BANF1	HGNC:17397	7	0.131194375380998	0.117332475175584	0.134820283493361	0.121179313451341	0.121626268982789	0.11782974844422	0.124698346046507	0.1313191890252
KY21.Chr11.997.v1.SL1-1	KY21.Chr11.997	CRIP1	HGNC:2360	1	0.0857793824689962	0.0849368479365449	0.0848628046375682	0.00952203962490827	0.0173260040904738	0.0381936232938363	0.24624956900281	0.433129728944862
KY21.Chr12.100.v1.SL1-1	KY21.Chr12.100	SMC6	HGNC:20466	8	0.0903471192257431	0.0803302227058727	0.126846062257404	0.129918452320289	0.129216128407422	0.132320882967051	0.1533134662851	0.157707665831119
KY21.Chr12.1001.v1.SL1-1	KY21.Chr12.1001	CLIC4	HGNC:13518	8	0.0975099631037239	0.0776919214800536	0.0922625206651345	0.0876799163021594	0.101274718110718	0.11831815060355	0.179314122370401	0.24594868736426
KY21.Chr12.1004.v1.SL1-1	KY21.Chr12.1004	ARID1A	HGNC:11110	3	0.0989109824152329	0.12509560129766	0.132353789140635	0.11730368055899	0.120835609671563	0.130023312376986	0.139261917703274	0.136215106835659
KY21.Chr12.1005.v1.ND1-1	KY21.Chr12.1005	ARID1B	HGNC:18040	8	0.10905859318859	0.0994826051780783	0.116767436778035	0.111564399651107	0.126946345691207	0.144067608485615	0.1538274632456	0.138285547781768
KY21.Chr12.1006.v1.ND1-1	KY21.Chr12.1006	PYROXD1	HGNC:26162	1	0.114850321890946	0.096777927054251	0.120875089685646	0.109358988232572	0.133458645301755	0.120499525709028	0.132973801514944	0.171205700610858
KY21.Chr12.1007.v1.SL1-1	KY21.Chr12.1007	STX8	HGNC:11443	1	0.0912219372537849	0.101657858445817	0.183717158145401	0.129219001872606	0.151640714735571	0.124681439836189	0.123102334560737	0.0947595551498928
KY21.Chr12.1009.v2.SL2-1	KY21.Chr12.1009	NTN1	HGNC:8029	4	0.00950423816020349	0.0088106465336154	0.0186581559179297	0.0206925660991042	0.089998091858997	0.244248539084997	0.323095900738546	0.284991861606607
